timestamp, name, index, memory.used [MiB]
2025/02/18 19:42:47.959, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:42:47.959, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:42:47.959, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:42:47.959, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:42:48.959, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:42:48.959, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:42:48.959, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:42:48.959, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:42:49.959, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:42:49.960, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:42:49.960, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:42:49.960, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:42:50.960, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:42:50.960, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:42:50.960, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:42:50.960, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:42:51.961, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:42:51.961, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:42:51.961, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:42:51.961, NVIDIA A100-SXM4-80GB, 3, 567 MiB
2025/02/18 19:42:52.961, NVIDIA A100-SXM4-80GB, 0, 2771 MiB
2025/02/18 19:42:52.961, NVIDIA A100-SXM4-80GB, 1, 2337 MiB
2025/02/18 19:42:52.962, NVIDIA A100-SXM4-80GB, 2, 2337 MiB
2025/02/18 19:42:52.962, NVIDIA A100-SXM4-80GB, 3, 567 MiB
